"1972-04",0.004
"1972-05",0.017
"1972-06",0.022
"1972-07",0.002
"1972-08",0.035
"1972-09",0.005
"1972-10",0.009
"1972-11",0.046
"1972-12",0.012
"1973-01",0.017
"1973-02",0.038
"1973-03",0.001
"1973-04",0.041
"1973-05",0.019
"1973-06",0.007
"1973-07",0.038
"1973-08",0.037
"1973-09",0.040
"1973-10",0.001
"1973-11",0.114
"1973-12",0.017
"1974-01",0.010
"1974-02",0.004
"1974-03",0.023
"1974-04",0.039
"1974-05",0.034
"1974-06",0.015
"1974-07",0.078
"1974-08",0.090
"1974-09",0.119
"1974-10",0.163
"1974-11",0.053
"1974-12",0.020
"1975-01",0.123
"1975-02",0.060
"1975-03",0.022
"1975-04",0.047
"1975-05",0.044
"1975-06",0.044
"1975-07",0.068
"1975-08",0.021
"1975-09",0.035
"1975-10",0.062
"1975-11",0.025
"1975-12",0.012
"1976-01",0.118
"1976-02",0.011
"1976-03",0.031
"1976-04",0.011
"1976-05",0.014
"1976-06",0.041
"1976-07",0.008
"1976-08",0.005
"1976-09",0.023
"1976-10",0.022
"1976-11",0.008
"1976-12",0.053
"1977-01",0.051
"1977-02",0.022
"1977-03",0.014
"1977-04",0.000
"1977-05",0.024
"1977-06",0.045
"1977-07",0.016
"1977-08",0.021
"1977-09",0.003
"1977-10",0.043
"1977-11",0.027
"1977-12",0.003
"1978-01",0.062
"1978-02",0.025
"1978-03",0.025
"1978-04",0.085
"1978-05",0.004
"1978-06",0.018
"1978-07",0.054
"1978-08",0.026
"1978-09",0.007
"1978-10",0.092
"1978-11",0.017
"1978-12",0.015
"1979-01",0.040
"1979-02",0.037
"1979-03",0.055
"1979-04",0.002
"1979-05",0.026
"1979-06",0.039
"1979-07",0.009
"1979-08",0.053
"1979-09",0.000
"1979-10",0.069
"1979-11",0.043
"1979-12",0.017
"1980-01",0.058
"1980-02",0.004
"1980-03",0.102
"1980-04",0.041
"1980-05",0.047
"1980-06",0.027
"1980-07",0.065
"1980-08",0.006
"1980-09",0.025
"1980-10",0.016
"1980-11",0.102
"1980-12",0.034
"1981-01",0.046
"1981-02",0.013
"1981-03",0.036
"1981-04",0.024
"1981-05",0.002
"1981-06",0.010
"1981-07",0.002
"1981-08",0.062
"1981-09",0.054
"1981-10",0.049
"1981-11",0.037
"1981-12",0.030
"1982-01",0.018
"1982-02",0.061
"1982-03",0.010
"1982-04",0.040
"1982-05",0.039
"1982-06",0.020
"1982-07",0.023
"1982-08",0.116
"1982-09",0.008
"1982-10",0.110
"1982-11",0.036
"1982-12",0.015
"1983-01",0.033
"1983-02",0.019
"1983-03",0.033
"1983-04",0.075
"1983-05",0.012
"1983-06",0.035
"1983-07",0.033
"1983-08",0.011
"1983-09",0.010
"1983-10",0.015
"1983-11",0.017
"1983-12",0.009
"1984-01",0.009
"1984-02",0.039
"1984-03",0.014
"1984-04",0.006
"1984-05",0.059
"1984-06",0.018
"1984-07",0.017
"1984-08",0.106
"1984-09",0.004
"1984-10",0.000
"1984-11",0.015
"1984-12",0.022
"1985-01",0.074
"1985-02",0.009
"1985-03",0.003
"1985-04",0.005
"1985-05",0.054
"1985-06",0.012
"1985-07",0.005
"1985-08",0.012
"1985-09",0.035
"1985-10",0.043
"1985-11",0.065
"1985-12",0.045
"1986-01",0.002
"1986-02",0.072
"1986-03",0.053
"1986-04",0.014
"1986-05",0.050
"1986-06",0.014
"1986-07",0.059
"1986-08",0.071
"1986-09",0.085
"1986-10",0.055
"1986-11",0.022
"1986-12",0.028
"1987-01",0.132
"1987-02",0.037
"1987-03",0.026
"1987-04",0.012
"1987-05",0.006
"1987-06",0.048
"1987-07",0.048
"1987-08",0.035
"1987-09",0.024
"1987-10",0.218
"1987-11",0.085
"1987-12",0.073
"1988-01",0.040
"1988-02",0.042
"1988-03",0.033
"1988-04",0.009
"1988-05",0.003
"1988-06",0.043
"1988-07",0.005
"1988-08",0.039
"1988-09",0.040
"1988-10",0.026
"1988-11",0.019
"1988-12",0.015
"1989-01",0.071
"1989-02",0.029
"1989-03",0.021
"1989-04",0.050
"1989-05",0.035
"1989-06",0.008
"1989-07",0.088
"1989-08",0.016
"1989-09",0.007
"1989-10",0.025
"1989-11",0.017
"1989-12",0.021
"1990-01",0.069
"1990-02",0.009
"1990-03",0.024
"1990-04",0.027
"1990-05",0.092
"1990-06",0.009
"1990-07",0.005
"1990-08",0.094
"1990-09",0.051
"1990-10",0.007
"1990-11",0.060
"1990-12",0.025
"1991-01",0.042
"1991-02",0.067
"1991-03",0.022
"1991-04",0.000
"1991-05",0.039
"1991-06",0.048
"1991-07",0.045
"1991-08",0.020
"1991-09",0.019
"1991-10",0.012
"1991-11",0.044
"1991-12",0.112

